DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/31/16,10:10,BROOKLYN,11208,40.6746686,-73.8679097,"(40.6746686, -73.8679097)",AUTUMN AVENUE,BELMONT AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3552431,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,10:10,BRONX,10460,40.838846,-73.8781619,"(40.838846, -73.8781619)",SHERIDAN EXPRESSWAY,EAST 177 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3549988,,,,,
10/31/16,0:10,MANHATTAN,10022,40.759308,-73.9652931,"(40.759308, -73.9652931)",EAST 57 STREET,2 AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Passing or Lane Usage Improper,,,,3551077,PASSENGER VEHICLE,MOTORCYCLE,,,
10/31/16,0:10,BROOKLYN,11226,40.6535001,-73.9653914,"(40.6535001, -73.9653914)",,,115       PARKSIDE AVENUE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3551545,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/16,0:10,BRONX,10467,40.8801218,-73.8817567,"(40.8801218, -73.8817567)",KOSSUTH AVENUE,EAST 210 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3552331,,,,,
10/31/16,0:10,,,,,,WEST 138 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3550567,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,0:10,,,,,,ORCHARD BEACH ROAD,PARK DRIVE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3551820,SPORT UTILITY / STATION WAGON,,,,
10/31/16,0:10,,,,,,GRAHAM AVENUE,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3551775,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,0:10,,,,,,CROPSEY AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3552131,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,0:10,,,,,,57 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3550822,PASSENGER VEHICLE,,,,
10/31/16,0:10,STATEN ISLAND,10309,40.52474,-74.2334345,"(40.52474, -74.2334345)",MADSEN AVENUE,BOSCOMBE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3550833,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,0:10,STATEN ISLAND,10308,40.5438696,-74.1444428,"(40.5438696, -74.1444428)",HYLAN BOULEVARD,CLEVELAND AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3550662,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,0:10,STATEN ISLAND,10301,40.6161723,-74.0986459,"(40.6161723, -74.0986459)",,,15        ALPINE AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3552104,SPORT UTILITY / STATION WAGON,,,,
10/31/16,0:10,STATEN ISLAND,10301,40.6206882,-74.1100138,"(40.6206882, -74.1100138)",CLOVE ROAD,BEMENT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3552110,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,0:10,QUEENS,11421,40.6965398,-73.8485116,"(40.6965398, -73.8485116)",,,86-30     98 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3550519,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,0:10,QUEENS,11385,40.706781,-73.9088737,"(40.706781, -73.9088737)",,,565       WOODWARD AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551494,TAXI,SPORT UTILITY / STATION WAGON,,,
10/31/16,0:10,QUEENS,11354,40.7663085,-73.8196963,"(40.7663085, -73.8196963)",35 AVENUE,147 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3550640,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,0:10,MANHATTAN,10028,40.7794977,-73.9555841,"(40.7794977, -73.9555841)",LEXINGTON AVENUE,EAST 86 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3551648,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,0:10,MANHATTAN,10013,40.7207274,-74.0059164,"(40.7207274, -74.0059164)",,,6         SAINT JOHNS LANE,0,0,0,0,0,0,0,0,Unspecified,,,,,3551125,PASSENGER VEHICLE,PICK-UP TRUCK,,,
10/31/16,0:10,MANHATTAN,10004,40.7052082,-74.0099979,"(40.7052082, -74.0099979)",,,15        WILLIAM STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3550297,PASSENGER VEHICLE,,,,
10/31/16,0:10,BROOKLYN,11223,40.5988363,-73.9612354,"(40.5988363, -73.9612354)",,,2394      CONEY ISLAND AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3551371,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/16,0:10,BROOKLYN,11220,40.6454454,-74.0169076,"(40.6454454, -74.0169076)",54 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3551028,PASSENGER VEHICLE,,,,
10/31/16,0:10,BRONX,10457,40.8459238,-73.8882222,"(40.8459238, -73.8882222)",,,750       EAST 179 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3549992,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,0:10,BRONX,10457,40.8466586,-73.8961762,"(40.8466586, -73.8961762)",EAST TREMONT AVENUE,3 AVENUE,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3552880,PASSENGER VEHICLE,BICYCLE,,,
